drug1_id,drug2_id,drug1_name,drug2_name,cell_line,bliss,gamma,source
DRMCATBEKSVAPL-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,Oxaliplatin,Cisplatin,PA-TU-8988T,2.0743086,,GDSC
LXZZYRPGZAFOLE-UHFFFAOYSA-L,UWKQSNNFCGGAFS-UHFFFAOYSA-N,Cisplatin,Irinotecan,PA-TU-8988T,-0.33808896,,GDSC
LXZZYRPGZAFOLE-UHFFFAOYSA-L,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,Cisplatin,Dasatinib,PA-TU-8988T,0.43343866,,GDSC
LXZZYRPGZAFOLE-UHFFFAOYSA-L,PKCDDUHJAFVJJB-UHFFFAOYSA-N,Cisplatin,Linsitinib,PA-TU-8988T,2.8204477,,GDSC
LXZZYRPGZAFOLE-UHFFFAOYSA-L,ULDXWLCXEDXJGE-UHFFFAOYSA-N,Cisplatin,MK-2206,PA-TU-8988T,3.8398948,,GDSC
KTEIFNKAUNYNJU-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,Crizotinib,Cisplatin,PA-TU-8988T,-0.2475137,,GDSC
BKWJAKQVGHWELA-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,MK-1775,Cisplatin,PA-TU-8988T,5.345714,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,Taselisib,Cisplatin,PA-TU-8988T,3.7689366,,GDSC
LXZZYRPGZAFOLE-UHFFFAOYSA-L,RCINICONZNJXQF-UHFFFAOYSA-N,Cisplatin,Paclitaxel,PA-TU-8988T,1.023838,,GDSC
LXZZYRPGZAFOLE-UHFFFAOYSA-L,PKCDDUHJAFVJJB-UHFFFAOYSA-N,Cisplatin,Linsitinib,PA-TU-8988T,4.287506,,GDSC
LXZZYRPGZAFOLE-UHFFFAOYSA-L,ULDXWLCXEDXJGE-UHFFFAOYSA-N,Cisplatin,MK-2206,PA-TU-8988T,2.382896,,GDSC
KTEIFNKAUNYNJU-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,Crizotinib,Cisplatin,PA-TU-8988T,-0.51451623,,GDSC
BKWJAKQVGHWELA-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,MK-1775,Cisplatin,PA-TU-8988T,4.999701,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,Taselisib,Cisplatin,PA-TU-8988T,1.0242357,,GDSC
LXZZYRPGZAFOLE-UHFFFAOYSA-L,RCINICONZNJXQF-UHFFFAOYSA-N,Cisplatin,Paclitaxel,PA-TU-8988T,-0.5450287,,GDSC
LXZZYRPGZAFOLE-UHFFFAOYSA-L,MLDQJTXFUGDVEO-UHFFFAOYSA-N,Cisplatin,Sorafenib,PA-TU-8988T,-0.1533633,,GDSC
GHASVSINZRGABV-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,5-Fluorouracil,Cisplatin,PA-TU-8988T,-0.12623574,,GDSC
AHJRHEGDXFFMBM-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,Palbociclib,Cisplatin,PA-TU-8988T,1.7228442,,GDSC
BKWJAKQVGHWELA-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,MK-1775,Cisplatin,PA-TU-8988T,4.2582207,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,SCH772984,Cisplatin,PA-TU-8988T,0.953576,,GDSC
JOGKUKXHTYWRGZ-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,Dactolisib,Cisplatin,PA-TU-8988T,1.1370943,,GDSC
LXZZYRPGZAFOLE-UHFFFAOYSA-L,XXYGTCZJJLTAGH-UHFFFAOYSA-N,Cisplatin,LGK974,PA-TU-8988T,-0.2377099,,GDSC
HFNKQEVNSGCOJV-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,Ruxolitinib,Cisplatin,PA-TU-8988T,1.7355546,,GDSC
AAKJLRGGTJKAMG-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,Erlotinib,Cisplatin,PA-TU-8988T,0.15676938,,GDSC
KTEIFNKAUNYNJU-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,Crizotinib,Cisplatin,PA-TU-8988T,-0.17561625,,GDSC
JOGKUKXHTYWRGZ-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,Dactolisib,Cisplatin,PA-TU-8988T,2.998656,,GDSC
LXZZYRPGZAFOLE-UHFFFAOYSA-L,XXYGTCZJJLTAGH-UHFFFAOYSA-N,Cisplatin,LGK974,PA-TU-8988T,0.1600337,,GDSC
LXZZYRPGZAFOLE-UHFFFAOYSA-L,SDUQYLNIPVEERB-UHFFFAOYSA-N,Cisplatin,Gemcitabine,PA-TU-8988T,-0.12809049,,GDSC
LXZZYRPGZAFOLE-UHFFFAOYSA-L,MLDQJTXFUGDVEO-UHFFFAOYSA-N,Cisplatin,Sorafenib,PA-TU-8988T,0.9464087,,GDSC
LIRYPHYGHXZJBZ-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,Trametinib,Cisplatin,PA-TU-8988T,0.54519737,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,Navitoclax,Cisplatin,PA-TU-8988T,2.8991246,,GDSC
LXZZYRPGZAFOLE-UHFFFAOYSA-L,SDUQYLNIPVEERB-UHFFFAOYSA-N,Cisplatin,Gemcitabine,PA-TU-8988T,3.0481224,,GDSC
LXZZYRPGZAFOLE-UHFFFAOYSA-L,RCINICONZNJXQF-UHFFFAOYSA-N,Cisplatin,Paclitaxel,PA-TU-8988T,0.7104792,,GDSC
BCFGMOOMADDAQU-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,Lapatinib,Cisplatin,PA-TU-8988T,0.8756317,,GDSC
LXZZYRPGZAFOLE-UHFFFAOYSA-L,UWKQSNNFCGGAFS-UHFFFAOYSA-N,Cisplatin,Irinotecan,PA-TU-8988T,0.83823246,,GDSC
AHJRHEGDXFFMBM-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,Palbociclib,Cisplatin,PA-TU-8988T,0.97993916,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,Taselisib,Cisplatin,PA-TU-8988T,-0.20843446,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,Navitoclax,Cisplatin,PA-TU-8988T,3.0664554,,GDSC
DRMCATBEKSVAPL-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,Oxaliplatin,Cisplatin,PA-TU-8988T,2.6223135,,GDSC
HFNKQEVNSGCOJV-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,Ruxolitinib,Cisplatin,PA-TU-8988T,1.7558948,,GDSC
IAYGCINLNONXHY-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,AZD7762,Cisplatin,PA-TU-8988T,6.2451673,,GDSC
FDLYAMZZIXQODN-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,Olaparib,Cisplatin,PA-TU-8988T,2.1205254,,GDSC
LXZZYRPGZAFOLE-UHFFFAOYSA-L,PKCDDUHJAFVJJB-UHFFFAOYSA-N,Cisplatin,Linsitinib,PA-TU-8988T,0.97675854,,GDSC
AAKJLRGGTJKAMG-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,Erlotinib,Cisplatin,PA-TU-8988T,0.719666,,GDSC
FDLYAMZZIXQODN-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,Olaparib,Cisplatin,PA-TU-8988T,1.1038052,,GDSC
JROFGZPOBKIAEW-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,OSI-027,Cisplatin,PA-TU-8988T,1.852543,,GDSC
LXZZYRPGZAFOLE-UHFFFAOYSA-L,ULDXWLCXEDXJGE-UHFFFAOYSA-N,Cisplatin,MK-2206,PA-TU-8988T,2.0699818,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,SCH772984,Cisplatin,PA-TU-8988T,0.6507306,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,Galunisertib,Cisplatin,PA-TU-8988T,-0.6179802,,GDSC
JROFGZPOBKIAEW-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,OSI-027,Cisplatin,PA-TU-8988T,0.49109435,,GDSC
BCFGMOOMADDAQU-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,Lapatinib,Cisplatin,PA-TU-8988T,4.127094,,GDSC
LIRYPHYGHXZJBZ-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,Trametinib,Cisplatin,PA-TU-8988T,0.55671614,,GDSC
LXZZYRPGZAFOLE-UHFFFAOYSA-L,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,Cisplatin,Dasatinib,PA-TU-8988T,0.9072869,,GDSC
GHASVSINZRGABV-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,5-Fluorouracil,Cisplatin,PA-TU-8988T,1.4622585,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,Galunisertib,Cisplatin,PA-TU-8988T,-0.15646467,,GDSC
IAYGCINLNONXHY-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,AZD7762,Cisplatin,PA-TU-8988T,4.5799766,,GDSC
DRMCATBEKSVAPL-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,Oxaliplatin,Cisplatin,PA-TU-8988T,2.4862533,,GDSC
LXZZYRPGZAFOLE-UHFFFAOYSA-L,UWKQSNNFCGGAFS-UHFFFAOYSA-N,Cisplatin,Irinotecan,PA-TU-8988T,-0.53983486,,GDSC
LXZZYRPGZAFOLE-UHFFFAOYSA-L,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,Cisplatin,Dasatinib,PA-TU-8988T,-0.2617379,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,RCINICONZNJXQF-UHFFFAOYSA-N,Navitoclax,Paclitaxel,PA-TU-8988T,5.9247503,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,MLDQJTXFUGDVEO-UHFFFAOYSA-N,Navitoclax,Sorafenib,PA-TU-8988T,2.9681816,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,UWKQSNNFCGGAFS-UHFFFAOYSA-N,Navitoclax,Irinotecan,PA-TU-8988T,2.640208,,GDSC
IAYGCINLNONXHY-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,AZD7762,Navitoclax,PA-TU-8988T,-0.82753897,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,Navitoclax,Trametinib,PA-TU-8988T,0.7428647,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,Navitoclax,Cisplatin,PA-TU-8988T,-0.28705958,,GDSC
AAKJLRGGTJKAMG-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,Erlotinib,Navitoclax,PA-TU-8988T,-0.4175638,,GDSC
GHASVSINZRGABV-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,5-Fluorouracil,Navitoclax,PA-TU-8988T,0.4235259,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,JOGKUKXHTYWRGZ-UHFFFAOYSA-N,Navitoclax,Dactolisib,PA-TU-8988T,1.1743847,,GDSC
GHASVSINZRGABV-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,5-Fluorouracil,Navitoclax,PA-TU-8988T,-0.100289755,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,KTEIFNKAUNYNJU-UHFFFAOYSA-N,Navitoclax,Crizotinib,PA-TU-8988T,1.5107515,,GDSC
HFNKQEVNSGCOJV-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,Ruxolitinib,Navitoclax,PA-TU-8988T,1.9237411,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,JROFGZPOBKIAEW-UHFFFAOYSA-N,Navitoclax,OSI-027,PA-TU-8988T,1.1550941,,GDSC
BKWJAKQVGHWELA-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,MK-1775,Navitoclax,PA-TU-8988T,-0.08146373,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,JROFGZPOBKIAEW-UHFFFAOYSA-N,Navitoclax,OSI-027,PA-TU-8988T,1.3597283,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,ULDXWLCXEDXJGE-UHFFFAOYSA-N,Navitoclax,MK-2206,PA-TU-8988T,0.7770483,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,UWKQSNNFCGGAFS-UHFFFAOYSA-N,Navitoclax,Irinotecan,PA-TU-8988T,0.50373226,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,Navitoclax,Cisplatin,PA-TU-8988T,2.115259,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,Navitoclax,Trametinib,PA-TU-8988T,1.0808554,,GDSC
IAYGCINLNONXHY-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,AZD7762,Navitoclax,PA-TU-8988T,-0.5883998,,GDSC
FDLYAMZZIXQODN-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,Olaparib,Navitoclax,PA-TU-8988T,-0.8355939,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,SCH772984,Navitoclax,PA-TU-8988T,0.8381737,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,Taselisib,Navitoclax,PA-TU-8988T,0.6372905,,GDSC
BKWJAKQVGHWELA-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,MK-1775,Navitoclax,PA-TU-8988T,2.7152362,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,XXYGTCZJJLTAGH-UHFFFAOYSA-N,Navitoclax,LGK974,PA-TU-8988T,0.09279875,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,SDUQYLNIPVEERB-UHFFFAOYSA-N,Navitoclax,Gemcitabine,PA-TU-8988T,4.0557675,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,Galunisertib,Navitoclax,PA-TU-8988T,0.20749798,,GDSC
FDLYAMZZIXQODN-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,Olaparib,Navitoclax,PA-TU-8988T,0.081055924,,GDSC
HFNKQEVNSGCOJV-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,Ruxolitinib,Navitoclax,PA-TU-8988T,0.15162432,,GDSC
DRMCATBEKSVAPL-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,Oxaliplatin,Navitoclax,PA-TU-8988T,0.11880636,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,RCINICONZNJXQF-UHFFFAOYSA-N,Navitoclax,Paclitaxel,PA-TU-8988T,1.2627671,,GDSC
BCFGMOOMADDAQU-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,Lapatinib,Navitoclax,PA-TU-8988T,2.2751675,,GDSC
BCFGMOOMADDAQU-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,Lapatinib,Navitoclax,PA-TU-8988T,0.6378124,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,Navitoclax,Dasatinib,PA-TU-8988T,2.2389326,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,ULDXWLCXEDXJGE-UHFFFAOYSA-N,Navitoclax,MK-2206,PA-TU-8988T,2.0629134,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,SCH772984,Navitoclax,PA-TU-8988T,0.95913804,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,PKCDDUHJAFVJJB-UHFFFAOYSA-N,Navitoclax,Linsitinib,PA-TU-8988T,-0.024756258,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,PKCDDUHJAFVJJB-UHFFFAOYSA-N,Navitoclax,Linsitinib,PA-TU-8988T,0.6223736,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,Taselisib,Navitoclax,PA-TU-8988T,0.9356604,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,KTEIFNKAUNYNJU-UHFFFAOYSA-N,Navitoclax,Crizotinib,PA-TU-8988T,4.297084,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,XXYGTCZJJLTAGH-UHFFFAOYSA-N,Navitoclax,LGK974,PA-TU-8988T,-0.022243671,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,JOGKUKXHTYWRGZ-UHFFFAOYSA-N,Navitoclax,Dactolisib,PA-TU-8988T,1.2220513,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,Navitoclax,Dasatinib,PA-TU-8988T,0.43001807,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,SDUQYLNIPVEERB-UHFFFAOYSA-N,Navitoclax,Gemcitabine,PA-TU-8988T,1.7958151,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,Galunisertib,Navitoclax,PA-TU-8988T,-0.2989329,,GDSC
DRMCATBEKSVAPL-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,Oxaliplatin,Navitoclax,PA-TU-8988T,0.52718055,,GDSC
AHJRHEGDXFFMBM-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,Palbociclib,Navitoclax,PA-TU-8988T,0.1365356,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,MLDQJTXFUGDVEO-UHFFFAOYSA-N,Navitoclax,Sorafenib,PA-TU-8988T,1.7173213,,GDSC
AHJRHEGDXFFMBM-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,Palbociclib,Navitoclax,PA-TU-8988T,1.2863967,,GDSC
AAKJLRGGTJKAMG-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,Erlotinib,Navitoclax,PA-TU-8988T,0.046522457,,GDSC
GHASVSINZRGABV-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,5-Fluorouracil,Navitoclax,PA-TU-8988T,0.50678873,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,KTEIFNKAUNYNJU-UHFFFAOYSA-N,Navitoclax,Crizotinib,PA-TU-8988T,1.1646672,,GDSC
HFNKQEVNSGCOJV-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,Ruxolitinib,Navitoclax,PA-TU-8988T,1.6148909,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,JROFGZPOBKIAEW-UHFFFAOYSA-N,Navitoclax,OSI-027,PA-TU-8988T,1.8545341,,GDSC
BKWJAKQVGHWELA-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,MK-1775,Navitoclax,PA-TU-8988T,-1.107375,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,JROFGZPOBKIAEW-UHFFFAOYSA-N,Navitoclax,OSI-027,PA-TU-8988T,1.616979,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,ULDXWLCXEDXJGE-UHFFFAOYSA-N,Navitoclax,MK-2206,PA-TU-8988T,1.0853653,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,UWKQSNNFCGGAFS-UHFFFAOYSA-N,Navitoclax,Irinotecan,PA-TU-8988T,1.0530986,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,LXZZYRPGZAFOLE-UHFFFAOYSA-L,Navitoclax,Cisplatin,PA-TU-8988T,1.5665029,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,Navitoclax,Trametinib,PA-TU-8988T,-0.20804936,,GDSC
IAYGCINLNONXHY-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,AZD7762,Navitoclax,PA-TU-8988T,-0.09728508,,GDSC
FDLYAMZZIXQODN-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,Olaparib,Navitoclax,PA-TU-8988T,-0.056107637,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,SCH772984,Navitoclax,PA-TU-8988T,1.3077085,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,Taselisib,Navitoclax,PA-TU-8988T,-0.09448553,,GDSC
BKWJAKQVGHWELA-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,MK-1775,Navitoclax,PA-TU-8988T,1.8321104,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,XXYGTCZJJLTAGH-UHFFFAOYSA-N,Navitoclax,LGK974,PA-TU-8988T,0.13470407,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,SDUQYLNIPVEERB-UHFFFAOYSA-N,Navitoclax,Gemcitabine,PA-TU-8988T,4.0299025,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,Galunisertib,Navitoclax,PA-TU-8988T,0.6570718,,GDSC
FDLYAMZZIXQODN-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,Olaparib,Navitoclax,PA-TU-8988T,0.53968227,,GDSC
HFNKQEVNSGCOJV-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,Ruxolitinib,Navitoclax,PA-TU-8988T,-0.12147405,,GDSC
DRMCATBEKSVAPL-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,Oxaliplatin,Navitoclax,PA-TU-8988T,-0.9320843,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,RCINICONZNJXQF-UHFFFAOYSA-N,Navitoclax,Paclitaxel,PA-TU-8988T,1.8754898,,GDSC
BCFGMOOMADDAQU-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,Lapatinib,Navitoclax,PA-TU-8988T,2.7596633,,GDSC
BCFGMOOMADDAQU-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,Lapatinib,Navitoclax,PA-TU-8988T,-0.13500197,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,Navitoclax,Dasatinib,PA-TU-8988T,1.5022542,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,ULDXWLCXEDXJGE-UHFFFAOYSA-N,Navitoclax,MK-2206,PA-TU-8988T,1.4224929,,GDSC
HDAJDNHIBCDLQF-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,SCH772984,Navitoclax,PA-TU-8988T,0.46984088,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,PKCDDUHJAFVJJB-UHFFFAOYSA-N,Navitoclax,Linsitinib,PA-TU-8988T,0.41181245,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,PKCDDUHJAFVJJB-UHFFFAOYSA-N,Navitoclax,Linsitinib,PA-TU-8988T,0.56263536,,GDSC
BEUQXVWXFDOSAQ-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,Taselisib,Navitoclax,PA-TU-8988T,0.19849135,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,KTEIFNKAUNYNJU-UHFFFAOYSA-N,Navitoclax,Crizotinib,PA-TU-8988T,5.7913923,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,XXYGTCZJJLTAGH-UHFFFAOYSA-N,Navitoclax,LGK974,PA-TU-8988T,-0.59850514,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,JOGKUKXHTYWRGZ-UHFFFAOYSA-N,Navitoclax,Dactolisib,PA-TU-8988T,0.61141855,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,Navitoclax,Dasatinib,PA-TU-8988T,1.0106361,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,SDUQYLNIPVEERB-UHFFFAOYSA-N,Navitoclax,Gemcitabine,PA-TU-8988T,2.8051617,,GDSC
IVRXNBXKWIJUQB-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,Galunisertib,Navitoclax,PA-TU-8988T,0.38902706,,GDSC
DRMCATBEKSVAPL-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,Oxaliplatin,Navitoclax,PA-TU-8988T,0.27491137,,GDSC
AHJRHEGDXFFMBM-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,Palbociclib,Navitoclax,PA-TU-8988T,0.41816473,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,MLDQJTXFUGDVEO-UHFFFAOYSA-N,Navitoclax,Sorafenib,PA-TU-8988T,1.8698292,,GDSC
AHJRHEGDXFFMBM-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,Palbociclib,Navitoclax,PA-TU-8988T,1.2177634,,GDSC
AAKJLRGGTJKAMG-UHFFFAOYSA-N,JLYAXFNOILIKPP-UHFFFAOYSA-N,Erlotinib,Navitoclax,PA-TU-8988T,-0.57284987,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,RCINICONZNJXQF-UHFFFAOYSA-N,Navitoclax,Paclitaxel,PA-TU-8988T,6.728998,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,MLDQJTXFUGDVEO-UHFFFAOYSA-N,Navitoclax,Sorafenib,PA-TU-8988T,3.345471,,GDSC
JLYAXFNOILIKPP-UHFFFAOYSA-N,UWKQSNNFCGGAFS-UHFFFAOYSA-N,Navitoclax,Irinotecan,PA-TU-8988T,3.3302407,,GDSC
